label_scheme,label,cache_budget,sink_size,metric,contrast,mean_difference,documents,ci_low,ci_high
coarse_category,content,128,4,delta_ce,sink_plus_recent_minus_recent_only,0.015039089516256127,16,0.0006186380630885462,0.03069581778656648
coarse_category,function,128,4,delta_ce,sink_plus_recent_minus_recent_only,-0.0047804720886252955,16,-0.01507118079479677,0.006388361290892954
coarse_category,other,128,4,delta_ce,sink_plus_recent_minus_recent_only,-0.01984699515310942,16,-0.053361669859411015,0.015002601098363568
coarse_category,special,128,4,delta_ce,sink_plus_recent_minus_recent_only,-0.00506024443543867,16,-0.020302593187773426,0.010964654908319103
coarse_category,content,512,4,delta_ce,sink_plus_recent_minus_recent_only,0.0024454313059196937,16,-0.008146182330452247,0.015764958047222846
coarse_category,function,512,4,delta_ce,sink_plus_recent_minus_recent_only,0.0029598834019728664,16,-0.006130770953872649,0.011115341585759468
coarse_category,other,512,4,delta_ce,sink_plus_recent_minus_recent_only,-0.005956317013366601,16,-0.018753124653651185,0.00582363378134159
coarse_category,special,512,4,delta_ce,sink_plus_recent_minus_recent_only,0.008987287250018683,16,-0.0022125126702401718,0.02100276889932627
coarse_category,content,1024,4,delta_ce,sink_plus_recent_minus_recent_only,-0.006089933182860935,16,-0.014138619716812467,0.002650597878102887
coarse_category,function,1024,4,delta_ce,sink_plus_recent_minus_recent_only,0.00028908166921533707,16,-0.007698163942223806,0.008150780087764153
coarse_category,other,1024,4,delta_ce,sink_plus_recent_minus_recent_only,0.004825674917298992,16,-0.007966846015699197,0.02008671118293801
coarse_category,special,1024,4,delta_ce,sink_plus_recent_minus_recent_only,-0.00247851913274423,16,-0.008960226589335577,0.003608141259414396
coarse_category,content,2048,4,delta_ce,sink_plus_recent_minus_recent_only,-0.004224540458098905,16,-0.01108210331804001,0.0018709995195449133
coarse_category,function,2048,4,delta_ce,sink_plus_recent_minus_recent_only,0.009752688763008836,16,0.0049552123989456175,0.014576437689445458
coarse_category,other,2048,4,delta_ce,sink_plus_recent_minus_recent_only,-0.001813282936008131,16,-0.014058260715507708,0.011009602298119434
coarse_category,special,2048,4,delta_ce,sink_plus_recent_minus_recent_only,-0.005005426162405517,16,-0.011184313851206119,0.0010323716479577233
coarse_category,content,4096,4,delta_ce,sink_plus_recent_minus_recent_only,0.003223090237874528,16,-0.0012207552947402834,0.0073724772449502984
coarse_category,function,4096,4,delta_ce,sink_plus_recent_minus_recent_only,0.001086846982989984,16,-0.006014799728100122,0.007832668725509334
coarse_category,other,4096,4,delta_ce,sink_plus_recent_minus_recent_only,0.001895707661483822,16,-0.013363193599923887,0.01736223006153693
coarse_category,special,4096,4,delta_ce,sink_plus_recent_minus_recent_only,-0.00018594755629134578,16,-0.0102619026991352,0.0071290445877517285
coarse_category,content,8192,4,delta_ce,sink_plus_recent_minus_recent_only,-0.0007654801720625476,16,-0.005378009764326373,0.004201923414436331
coarse_category,function,8192,4,delta_ce,sink_plus_recent_minus_recent_only,0.007087127086367462,16,0.0006826153676464384,0.013683633222604907
coarse_category,other,8192,4,delta_ce,sink_plus_recent_minus_recent_only,-0.001965707916796684,16,-0.01646089496502596,0.013521858706123963
coarse_category,special,8192,4,delta_ce,sink_plus_recent_minus_recent_only,-0.0022033799050350223,16,-0.007763876329243642,0.003178594899393329
coarse_category,content,128,16,delta_ce,sink_plus_recent_minus_recent_only,0.0551588970029301,16,0.016731972396877758,0.10077905761417276
coarse_category,function,128,16,delta_ce,sink_plus_recent_minus_recent_only,0.022759642219634113,16,0.004680073206669599,0.04195595211060168
coarse_category,other,128,16,delta_ce,sink_plus_recent_minus_recent_only,0.04753046872587296,16,-0.03306036689529472,0.1359111019123762
coarse_category,special,128,16,delta_ce,sink_plus_recent_minus_recent_only,0.038053840517372164,16,0.013562491548119567,0.06365918394380249
coarse_category,content,512,16,delta_ce,sink_plus_recent_minus_recent_only,0.010982312398403783,16,-0.00282390400459137,0.03011596451857841
coarse_category,function,512,16,delta_ce,sink_plus_recent_minus_recent_only,0.002840184556198606,16,-0.0035532234763816597,0.009316882010051163
coarse_category,other,512,16,delta_ce,sink_plus_recent_minus_recent_only,0.0002553031896262003,16,-0.021437706479434025,0.022569178841390224
coarse_category,special,512,16,delta_ce,sink_plus_recent_minus_recent_only,0.024893026318560062,16,0.005500876367651339,0.05287373646833896
coarse_category,content,1024,16,delta_ce,sink_plus_recent_minus_recent_only,-0.0015721512996643423,16,-0.009990692137583189,0.007360957432101378
coarse_category,function,1024,16,delta_ce,sink_plus_recent_minus_recent_only,0.0034736195106801473,16,-0.006048305511876385,0.012985932642360429
coarse_category,other,1024,16,delta_ce,sink_plus_recent_minus_recent_only,0.006709500344568289,16,-0.008459905401529492,0.02361886831119885
coarse_category,special,1024,16,delta_ce,sink_plus_recent_minus_recent_only,0.005995425354634831,16,-0.0007243210074463197,0.012174626825300993
coarse_category,content,2048,16,delta_ce,sink_plus_recent_minus_recent_only,-0.0024717678085560833,16,-0.009777341832841853,0.004046985413575073
coarse_category,function,2048,16,delta_ce,sink_plus_recent_minus_recent_only,0.010495076185683284,16,0.00497335738101979,0.016508938657474468
coarse_category,other,2048,16,delta_ce,sink_plus_recent_minus_recent_only,-0.006025668823021831,16,-0.020454729345224677,0.0058049626867636315
coarse_category,special,2048,16,delta_ce,sink_plus_recent_minus_recent_only,-0.002886628033215291,16,-0.010672753074111127,0.004276238645767989
coarse_category,content,4096,16,delta_ce,sink_plus_recent_minus_recent_only,0.002525594416649731,16,-0.0030127505527480086,0.007946880444377562
coarse_category,function,4096,16,delta_ce,sink_plus_recent_minus_recent_only,-0.0013023804926529702,16,-0.007218714117018866,0.004619716641831296
coarse_category,other,4096,16,delta_ce,sink_plus_recent_minus_recent_only,-0.001478722929466588,16,-0.012384796745991924,0.009413529294904986
coarse_category,special,4096,16,delta_ce,sink_plus_recent_minus_recent_only,2.822218982952542e-05,16,-0.006641780354475592,0.006716236659902628
coarse_category,content,8192,16,delta_ce,sink_plus_recent_minus_recent_only,0.002598701783730373,16,-0.0009888547903097581,0.006184405816132135
coarse_category,function,8192,16,delta_ce,sink_plus_recent_minus_recent_only,4.447392631380946e-05,16,-0.005762235165071703,0.005798250347891228
coarse_category,other,8192,16,delta_ce,sink_plus_recent_minus_recent_only,0.005064535275935552,16,-0.005390551066643934,0.017314540427150416
coarse_category,special,8192,16,delta_ce,sink_plus_recent_minus_recent_only,-0.002639566457730012,16,-0.007746119570013809,0.002508080012198492
coarse_category,content,128,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.007803285473106376,16,0.0012681430545225041,0.0155449541373087
coarse_category,function,128,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0021462516215567016,16,-0.002700021215322458,0.006302145228006245
coarse_category,other,128,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.00807762104485863,16,-0.029569901417651645,0.005872011845623779
coarse_category,special,128,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.006773755907635465,16,0.00039256385650247763,0.012898482673504274
coarse_category,content,512,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.0008755526061589951,16,-0.00248523535857207,0.0006975510768704785
coarse_category,function,512,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.001752617344678668,16,0.0004904480417436202,0.0032165348696968727
coarse_category,other,512,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0022733256776222882,16,-0.002656820663341932,0.00854433449768976
coarse_category,special,512,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,8.348792015063508e-05,16,-0.0018524551893762326,0.0020464064616751948
coarse_category,content,1024,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.00056228277546147,16,-0.0006033268015098946,0.001759346189867026
coarse_category,function,1024,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,-4.5155009455380174e-05,16,-0.0019346039804878472,0.001773436429578809
coarse_category,other,1024,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.000989382238827198,16,-0.0032096451774231757,0.00505677019135722
coarse_category,special,1024,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.001403371758484606,16,-0.0034752044487496195,0.00016044414547038483
coarse_category,content,2048,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.0004723830289095802,16,-0.0014529553225675561,0.0004124725553737538
coarse_category,function,2048,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.0003369720053175138,16,-0.0013799882312901706,0.0006497137179615448
coarse_category,other,2048,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.00221417051296198,16,-0.0005565680877885604,0.00529672982830649
coarse_category,special,2048,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.0006967862028560571,16,-0.001926332047995037,0.0005692715800390182
coarse_category,content,4096,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0006298740973558056,16,-0.00013647479698817783,0.0014034630415328008
coarse_category,function,4096,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0012900818195283328,16,6.995337822606726e-05,0.002936586047250162
coarse_category,other,4096,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0005353815559927702,16,-0.0025928927856230955,0.004106972468592128
coarse_category,special,4096,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0015469648102228368,16,-0.0008920054417036594,0.005520478548934455
coarse_category,content,8192,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0002358203983431495,16,-0.0006327108177921064,0.00122998523949855
coarse_category,function,8192,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.00010025456433930016,16,-0.000657469215339143,0.0008329487751859342
coarse_category,other,8192,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.0020867053213801754,16,-0.006987450935244611,0.001555493789694033
coarse_category,special,8192,4,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.00038891857801309743,16,-0.00114913298955855,0.0002831279704748801
coarse_category,content,128,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.03866850056456015,16,0.018747630680570167,0.06491383404875617
coarse_category,function,128,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.026582470146317202,16,0.015333651045416213,0.03755864664748995
coarse_category,other,128,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.06698976491951716,16,0.00874004357896337,0.14659944882279574
coarse_category,special,128,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.03483304183269352,16,0.021692527849443807,0.04822396795284914
coarse_category,content,512,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.001671951692813161,16,-0.0042412884246448386,0.0009178191640336761
coarse_category,function,512,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0037441879101598754,16,0.0018116633263542251,0.005725905378494057
coarse_category,other,512,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.006907240821062586,16,-0.0020621709438496923,0.018781846724692897
coarse_category,special,512,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.008904756651579325,16,0.0010457330852895526,0.022683513499512215
coarse_category,content,1024,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0024643106961887134,16,0.0007627233794825656,0.004369893116296209
coarse_category,function,1024,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0016253660997963208,16,-0.0002112544369314524,0.003745807575712328
coarse_category,other,1024,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0034213986796690476,16,2.678489977521782e-05,0.007849936757701886
coarse_category,special,1024,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.0015428065044863148,16,-0.006384665145544827,0.0014800367952369146
coarse_category,content,2048,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0016055429668611818,16,0.0001247405493468628,0.0033542604898741577
coarse_category,function,2048,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.00012635263308670536,16,-0.0009306746919217164,0.0005764608376883535
coarse_category,other,2048,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,0.0013309559767680458,16,-0.0024730782496366643,0.005175443848317469
coarse_category,special,2048,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.001679094645430639,16,-0.007194665058467445,0.0019317371563889237
coarse_category,content,4096,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-9.438154673352059e-05,16,-0.001093207975936087,0.0010073185378291418
coarse_category,function,4096,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.00013333257773000994,16,-0.000760726886171783,0.0005488783746589027
coarse_category,other,4096,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-7.383763617317424e-05,16,-0.002724179677663169,0.002936493094112459
coarse_category,special,4096,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.00031486022862779365,16,-0.0011742685378308602,0.0005485784329186091
coarse_category,content,8192,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-4.8257196847600376e-05,16,-0.0009484963034394786,0.0008827615733707055
coarse_category,function,8192,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.0006449543958150058,16,-0.001251072006726717,-8.892473496036312e-05
coarse_category,other,8192,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.0036088010344950037,16,-0.00981206574321702,-0.00011977821694475165
coarse_category,special,8192,16,kl_full_to_compact,sink_plus_recent_minus_recent_only,-0.00015892519343657644,16,-0.001135063554872682,0.0005750079931218845
coarse_category,content,128,4,top1_changed,sink_plus_recent_minus_recent_only,0.018846752892138288,16,0.0016046413177339903,0.035374089125039906
coarse_category,function,128,4,top1_changed,sink_plus_recent_minus_recent_only,-0.003540752923976608,16,-0.02791483918128655,0.024305555555555552
coarse_category,other,128,4,top1_changed,sink_plus_recent_minus_recent_only,-0.00441919191919192,16,-0.03409090909090909,0.020833333333333332
coarse_category,special,128,4,top1_changed,sink_plus_recent_minus_recent_only,-0.016239601901366606,16,-0.03588403732705203,0.002567693744164332
coarse_category,content,512,4,top1_changed,sink_plus_recent_minus_recent_only,-0.019474421014080874,16,-0.04267635180664017,0.001657479839521628
coarse_category,function,512,4,top1_changed,sink_plus_recent_minus_recent_only,0.0017964975845410616,16,-0.017153532608695652,0.021590994867149743
coarse_category,other,512,4,top1_changed,sink_plus_recent_minus_recent_only,-0.015625,16,-0.046875,0.0
coarse_category,special,512,4,top1_changed,sink_plus_recent_minus_recent_only,-0.008484162895927603,16,-0.0206447963800905,0.0
coarse_category,content,1024,4,top1_changed,sink_plus_recent_minus_recent_only,0.011004018181197055,16,-0.008739966509755788,0.03103561438666978
coarse_category,function,1024,4,top1_changed,sink_plus_recent_minus_recent_only,0.006394993894993894,16,-0.010218253968253968,0.024690934065934065
coarse_category,other,1024,4,top1_changed,sink_plus_recent_minus_recent_only,0.0,16,0.0,0.0
coarse_category,special,1024,4,top1_changed,sink_plus_recent_minus_recent_only,0.010193850267379678,16,0.0,0.021223262032085563
coarse_category,content,2048,4,top1_changed,sink_plus_recent_minus_recent_only,0.012642658705369538,16,0.0015706014180409795,0.023132075455327885
coarse_category,function,2048,4,top1_changed,sink_plus_recent_minus_recent_only,-0.011690132783882784,16,-0.0252117673992674,0.0
coarse_category,other,2048,4,top1_changed,sink_plus_recent_minus_recent_only,0.0,16,0.0,0.0
coarse_category,special,2048,4,top1_changed,sink_plus_recent_minus_recent_only,0.0003434065934065939,16,-0.013392857142857142,0.014423076923076924
coarse_category,content,4096,4,top1_changed,sink_plus_recent_minus_recent_only,-0.013226427985259507,16,-0.027500610880790907,0.00046844395477207463
coarse_category,function,4096,4,top1_changed,sink_plus_recent_minus_recent_only,0.002276395856558899,16,-0.0182531035163508,0.024762808900037136
coarse_category,other,4096,4,top1_changed,sink_plus_recent_minus_recent_only,0.015625,16,0.0,0.046875
coarse_category,special,4096,4,top1_changed,sink_plus_recent_minus_recent_only,0.0002604166666666666,16,-0.01171875,0.0125
coarse_category,content,8192,4,top1_changed,sink_plus_recent_minus_recent_only,-0.007795516304347826,16,-0.016762907608695653,0.0
coarse_category,function,8192,4,top1_changed,sink_plus_recent_minus_recent_only,-0.0007294486914052141,16,-0.017769068190263845,0.015529609279609278
