label_scheme,label,cache_budget,sink_size,metric,contrast,mean_difference,documents,ci_low,ci_high
coarse_category,content,128,0,delta_ce,category_minus_document_mean,0.23188125046281183,16,0.11161383310479706,0.3753288655486695
coarse_category,function,128,0,delta_ce,category_minus_document_mean,-0.23361884807427089,16,-0.3256587396700725,-0.14635016998382128
coarse_category,other,128,0,delta_ce,category_minus_document_mean,-0.170867724446602,16,-0.3483177073984169,0.005022779417179354
coarse_category,special,128,0,delta_ce,category_minus_document_mean,-0.10017220836781224,16,-0.19467175420640187,-0.012443648127326207
coarse_category,content,128,4,delta_ce,category_minus_document_mean,0.24328837952942953,16,0.1282045769198154,0.37394736401670914
coarse_category,function,128,4,delta_ce,category_minus_document_mean,-0.24203128061253457,16,-0.3257130489595498,-0.16204687468340487
coarse_category,other,128,4,delta_ce,category_minus_document_mean,-0.19434668004934988,16,-0.3713295828303358,-0.022562805533989764
coarse_category,special,128,4,delta_ce,category_minus_document_mean,-0.10886441325288934,16,-0.1978872310638177,-0.024553434346176753
coarse_category,content,128,16,delta_ce,category_minus_document_mean,0.24419012593972048,16,0.1276857309222463,0.38368954057996674
coarse_category,function,128,16,delta_ce,category_minus_document_mean,-0.2537092273806582,16,-0.3336371909271232,-0.17860241624245846
coarse_category,other,128,16,delta_ce,category_minus_document_mean,-0.1661872772467505,16,-0.37470471793230553,0.05194094462419809
coarse_category,special,128,16,delta_ce,category_minus_document_mean,-0.10496838937646154,16,-0.1947803688785104,-0.023183091335024702
coarse_category,content,512,0,delta_ce,category_minus_document_mean,0.12790037386585998,16,0.03927421577476941,0.23241151827583
coarse_category,function,512,0,delta_ce,category_minus_document_mean,-0.11897469222482569,16,-0.20938147274980912,-0.037471837505422205
coarse_category,other,512,0,delta_ce,category_minus_document_mean,-0.1392626930448276,16,-0.23986047268282842,-0.02734510145390235
coarse_category,special,512,0,delta_ce,category_minus_document_mean,-0.0510004325107484,16,-0.1389646270599384,0.022243264856125378
coarse_category,content,512,4,delta_ce,category_minus_document_mean,0.12755947433027753,16,0.043834191810929665,0.23133394880489913
coarse_category,function,512,4,delta_ce,category_minus_document_mean,-0.11880113966435497,16,-0.19981380608062274,-0.037970311619633955
coarse_category,other,512,4,delta_ce,category_minus_document_mean,-0.14800534089969636,16,-0.2480264784944257,-0.036694817852164115
coarse_category,special,512,4,delta_ce,category_minus_document_mean,-0.04479947610223187,16,-0.12717677559598012,0.033878703595527776
coarse_category,content,512,16,delta_ce,category_minus_document_mean,0.12868724952546623,16,0.04684448803640483,0.2316066221793724
coarse_category,function,512,16,delta_ce,category_minus_document_mean,-0.12632994440742462,16,-0.2218135178479054,-0.04633927190700721
coarse_category,other,512,16,delta_ce,category_minus_document_mean,-0.14920282659399892,16,-0.25337464153061123,-0.03372488775893032
coarse_category,special,512,16,delta_ce,category_minus_document_mean,-0.036302842930985874,16,-0.12526422519789146,0.051533583492161535
coarse_category,content,1024,0,delta_ce,category_minus_document_mean,0.0917527568344973,16,0.05358275820521068,0.13072777645089076
coarse_category,function,1024,0,delta_ce,category_minus_document_mean,-0.11657664833703449,16,-0.2233532178051154,-0.03846690951584169
coarse_category,other,1024,0,delta_ce,category_minus_document_mean,-0.11100710001103278,16,-0.21152856342024828,-0.009554485915194
coarse_category,special,1024,0,delta_ce,category_minus_document_mean,-0.004390766766617451,16,-0.06923463171537587,0.0888944372584308
coarse_category,content,1024,4,delta_ce,category_minus_document_mean,0.08769591694085,16,0.043143003312640725,0.13100745391708413
coarse_category,function,1024,4,delta_ce,category_minus_document_mean,-0.1142544733786055,16,-0.22216999354032882,-0.033502752428351275
coarse_category,other,1024,4,delta_ce,category_minus_document_mean,-0.10414833180452014,16,-0.20169446661542106,-0.0009671229839641352
coarse_category,special,1024,4,delta_ce,category_minus_document_mean,-0.004836192610148031,16,-0.06613572703856244,0.08577247488763078
coarse_category,content,1024,16,delta_ce,category_minus_document_mean,0.08755712409293168,16,0.043671170099287344,0.13081255436533576
coarse_category,function,1024,16,delta_ce,category_minus_document_mean,-0.1157265102682556,16,-0.2216060820383579,-0.0315535946472789
coarse_category,other,1024,16,delta_ce,category_minus_document_mean,-0.10692108110836576,16,-0.19825619032892092,-0.008514937092251233
coarse_category,special,1024,16,delta_ce,category_minus_document_mean,-0.0010188228538838898,16,-0.06426036573688748,0.08701278866775251
coarse_category,content,2048,0,delta_ce,category_minus_document_mean,0.059058576949724564,16,0.01718843243844488,0.09848042996312034
coarse_category,function,2048,0,delta_ce,category_minus_document_mean,-0.09665762089752608,16,-0.18845843263343978,-0.02757733000903653
coarse_category,other,2048,0,delta_ce,category_minus_document_mean,-0.055511106694151865,16,-0.16278412055742922,0.04952460224264726
coarse_category,special,2048,0,delta_ce,category_minus_document_mean,0.015678401955312466,16,-0.050329467848590166,0.11797469246626238
coarse_category,content,2048,4,delta_ce,category_minus_document_mean,0.0556205644242439,16,0.013424808547510547,0.09718366623662551
coarse_category,function,2048,4,delta_ce,category_minus_document_mean,-0.086118404201899,16,-0.186799910199916,-0.016346911985467037
coarse_category,other,2048,4,delta_ce,category_minus_document_mean,-0.056537861697541755,16,-0.1669075024616025,0.056143309917921894
coarse_category,special,2048,4,delta_ce,category_minus_document_mean,0.011459503725525198,16,-0.05528648069291659,0.11456641888113694
coarse_category,content,2048,16,delta_ce,category_minus_document_mean,0.05622021677425243,16,0.017922682161190476,0.09700387592565458
coarse_category,function,2048,16,delta_ce,category_minus_document_mean,-0.08652913707875882,16,-0.1862758346805149,-0.01635690752730299
coarse_category,other,2048,16,delta_ce,category_minus_document_mean,-0.06190336788408974,16,-0.16863921467705717,0.035807116708954645
coarse_category,special,2048,16,delta_ce,category_minus_document_mean,0.01242518155518113,16,-0.05467536629477575,0.11840970059483934
coarse_category,content,4096,0,delta_ce,category_minus_document_mean,0.008602454875261678,16,-0.020598192459831154,0.03473017172517957
coarse_category,function,4096,0,delta_ce,category_minus_document_mean,-0.013261259756166412,16,-0.05246295236031355,0.023515561030727238
coarse_category,other,4096,0,delta_ce,category_minus_document_mean,-0.014586484951172925,16,-0.09439618513879368,0.0637529345835579
coarse_category,special,4096,0,delta_ce,category_minus_document_mean,-0.002005038647545021,16,-0.025453051895141004,0.022115281987787536
coarse_category,content,4096,4,delta_ce,category_minus_document_mean,0.009193941825596231,16,-0.020339219016678647,0.03443851623922104
coarse_category,function,4096,4,delta_ce,category_minus_document_mean,-0.014806016060716399,16,-0.05917145096517435,0.02289270233676044
coarse_category,other,4096,4,delta_ce,category_minus_document_mean,-0.01532238057722908,16,-0.09024436894537953,0.0658074886617302
coarse_category,special,4096,4,delta_ce,category_minus_document_mean,-0.004822589491376344,16,-0.026450087410914577,0.019712930460242733
coarse_category,content,4096,16,delta_ce,category_minus_document_mean,0.010190109403743704,16,-0.019011581083603967,0.03662939786186033
coarse_category,function,4096,16,delta_ce,category_minus_document_mean,-0.015501580136987086,16,-0.05854190594735672,0.02361807368822216
coarse_category,other,4096,16,delta_ce,category_minus_document_mean,-0.017003147768807216,16,-0.09639440636260843,0.06635291820025184
coarse_category,special,4096,16,delta_ce,category_minus_document_mean,-0.0029147563458832024,16,-0.022786831262611672,0.017832845055164154
coarse_category,content,8192,0,delta_ce,category_minus_document_mean,-0.013527580154913788,16,-0.04504886606017684,0.012575385946882539
coarse_category,function,8192,0,delta_ce,category_minus_document_mean,-0.002070863879450717,16,-0.02578365702510302,0.023728981222970985
coarse_category,other,8192,0,delta_ce,category_minus_document_mean,0.0305925651873437,16,-0.031820688804870156,0.09748014260962619
coarse_category,special,8192,0,delta_ce,category_minus_document_mean,0.0033094341034681928,16,-0.019859998049925665,0.02670207585199554
coarse_category,content,8192,4,delta_ce,category_minus_document_mean,-0.015090852349134794,16,-0.046712690357214495,0.01137135395225372
