corpus,layer,head,gqa_group,region,block_size,top_k,condition,metric,mean,documents,ci_low,ci_high
hotpotqa,0,14,2,remote,16,4,content_vs_pronoun,spearman,0.9516623562997935,4,0.9331351578907341,0.9728033452420305
hotpotqa,0,14,2,remote,16,4,content_vs_pronoun,top_mass_overlap,0.293803978827782,4,0.23865999677218497,0.3444108966505155
hotpotqa,0,14,2,remote,16,4,content_vs_punctuation,jaccard,0.6202380952380951,4,0.5485119047619046,0.6889880952380951
hotpotqa,0,14,2,remote,16,4,content_vs_punctuation,js_similarity,0.9935477863443241,4,0.9911885729570714,0.99633474837472
hotpotqa,0,14,2,remote,16,4,content_vs_punctuation,spearman,0.9641811086813782,4,0.9546469533402737,0.9770630003745016
hotpotqa,0,14,2,remote,16,4,content_vs_punctuation,top_mass_overlap,0.23812509386334568,4,0.1964436797425151,0.2798065079841763
hotpotqa,0,14,2,remote,16,4,content_vs_question,jaccard,0.6230303030303029,4,0.5599999999999999,0.6957575757575757
hotpotqa,0,14,2,remote,16,4,content_vs_question,js_similarity,0.9972284049997944,4,0.9937964853803885,0.9992570788695789
hotpotqa,0,14,2,remote,16,4,content_vs_question,spearman,0.9841948692764285,4,0.9662759190114997,0.9958911730890059
hotpotqa,0,14,2,remote,16,4,content_vs_question,top_mass_overlap,0.2398678864945065,4,0.1566429107703946,0.3230928622186184
hotpotqa,0,14,2,remote,16,4,fixed,jaccard,0.6851190476190476,4,0.6136904761904762,0.7598214285714285
hotpotqa,0,14,2,remote,16,4,fixed,js_similarity,0.9944216838065599,4,0.9923885205797348,0.995753028939127
hotpotqa,0,14,2,remote,16,4,fixed,spearman,0.9756134880982938,4,0.9661071200567473,0.9851198561398407
hotpotqa,0,14,2,remote,16,4,fixed,top_mass_overlap,0.23325999220833182,4,0.18161128333304077,0.2842053174972534
hotpotqa,0,14,2,remote,16,4,fixed_shared,retained_mass,0.23117070956417732,4,0.19992713449840044,0.26947557097688934
hotpotqa,0,14,2,remote,16,4,fixed_shared,retained_ratio,0.9958213626420809,4,0.9957367534998576,0.9959494148112045
hotpotqa,0,14,2,remote,16,4,idf_route,evidence_recall,0.0,4,0.0,0.0
hotpotqa,0,14,2,remote,16,4,independent,retained_mass,0.23304113227656376,4,0.20323987026050644,0.2727165985261164
hotpotqa,0,14,2,remote,16,4,independent_upper,evidence_recall,0.03571428571428571,4,0.0,0.10714285714285714
hotpotqa,0,14,2,remote,16,4,lambda_0,coverage,0.23202382187417064,4,0.20226109055128505,0.27156071056094433
hotpotqa,0,14,2,remote,16,4,lambda_0.25,coverage,0.23216996603049794,4,0.20235098151359876,0.27823453473776466
hotpotqa,0,14,2,remote,16,4,lambda_0.5,coverage,0.23214882740410234,4,0.20236005490594813,0.27175456813462673
hotpotqa,0,14,2,remote,16,4,lambda_0.75,coverage,0.2320480584820192,4,0.2023618866172605,0.271489553964209
hotpotqa,0,14,2,remote,16,4,lambda_1,coverage,0.21014148788534492,4,0.18961787865528312,0.23834312024105772
hotpotqa,0,14,2,remote,16,4,learned_route,evidence_recall,0.03571428571428571,4,0.0,0.10714285714285714
hotpotqa,0,14,2,remote,16,4,random,jaccard,0.08392857142857142,4,0.06785714285714285,0.09999999999999999
hotpotqa,0,14,2,remote,16,4,random,js_similarity,0.6673418905834363,4,0.6041466623481346,0.7371244101474393
hotpotqa,0,14,2,remote,16,4,random,spearman,0.4533831813990923,4,0.3768825153025735,0.5139323993731565
hotpotqa,0,14,2,remote,16,4,random,top_mass_overlap,0.14048857337911613,4,0.12626725964946672,0.1566841317107901
hotpotqa,0,14,2,remote,16,4,semantic,jaccard,0.6678571428571427,4,0.6202380952380951,0.7124999999999999
hotpotqa,0,14,2,remote,16,4,semantic,js_similarity,0.9958759975069412,4,0.9945052461811325,0.9974248267911019
hotpotqa,0,14,2,remote,16,4,semantic,spearman,0.9688251620089363,4,0.9655243655324538,0.9728317562835841
hotpotqa,0,14,2,remote,16,4,semantic,top_mass_overlap,0.22433863207697868,4,0.1544919186271727,0.2879774032626301
hotpotqa,0,14,2,remote,16,4,semantic_plus_supplement,retained_mass,0.23378175627488368,4,0.20366492635912992,0.2800056890680872
hotpotqa,0,14,2,remote,16,4,semantic_plus_supplement,retained_ratio,1.0070354530724719,4,1.0041210095500752,1.0101467193611515
hotpotqa,0,14,2,remote,16,4,semantic_shared,retained_mass,0.23228970404589855,4,0.20264574183394574,0.2752116180305813
hotpotqa,0,14,2,remote,16,4,semantic_shared,retained_ratio,0.9958062780597486,4,0.9955670839543859,0.9960511880695017
hotpotqa,0,14,2,remote,16,8,all_route,evidence_recall,0.12321428571428572,4,0.03571428571428571,0.19642857142857142
hotpotqa,0,14,2,remote,16,8,boundary,jaccard,0.9020833333333335,4,0.8847222222222223,0.921527777777778
hotpotqa,0,14,2,remote,16,8,boundary,js_similarity,0.9982350858684246,4,0.9976355848515178,0.9990768018839098
hotpotqa,0,14,2,remote,16,8,boundary,spearman,0.991444459376321,4,0.9870780745816861,0.9939946655538109
hotpotqa,0,14,2,remote,16,8,boundary,top_mass_overlap,0.3909255345351994,4,0.29763926891610026,0.47248004050925374
hotpotqa,0,14,2,remote,16,8,content_route,evidence_recall,0.12321428571428572,4,0.03571428571428571,0.2125
hotpotqa,0,14,2,remote,16,8,content_vs_all,delta_pull,-0.000721934400367849,4,-0.0014193083298176968,-0.00024406080618274246
hotpotqa,0,14,2,remote,16,8,content_vs_negation,jaccard,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,16,8,content_vs_negation,js_similarity,0.9832966015554323,1,0.9832966015554323,0.9832966015554323
hotpotqa,0,14,2,remote,16,8,content_vs_negation,spearman,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,16,8,content_vs_negation,top_mass_overlap,0.8673725128173828,1,0.8673725128173828,0.8673725128173828
hotpotqa,0,14,2,remote,16,8,content_vs_number,jaccard,0.728489565989566,4,0.7141414141414141,0.7475552225552224
hotpotqa,0,14,2,remote,16,8,content_vs_number,js_similarity,0.9917107642620633,4,0.9906893408168492,0.9935423134551623
hotpotqa,0,14,2,remote,16,8,content_vs_number,spearman,0.9677202488781101,4,0.9626208135644051,0.9728196841918151
hotpotqa,0,14,2,remote,16,8,content_vs_number,top_mass_overlap,0.4189838699198195,4,0.37191430176608264,0.4635198492490287
hotpotqa,0,14,2,remote,16,8,content_vs_pronoun,jaccard,0.6787150349650349,4,0.6390588578088578,0.7195075757575757
hotpotqa,0,14,2,remote,16,8,content_vs_pronoun,js_similarity,0.9831314266404999,4,0.9722578536319391,0.9905229594942426
hotpotqa,0,14,2,remote,16,8,content_vs_pronoun,spearman,0.9516623562997935,4,0.9337792779989632,0.9695454346006237
hotpotqa,0,14,2,remote,16,8,content_vs_pronoun,top_mass_overlap,0.44789231452159584,4,0.38328660163097084,0.5127508557983672
hotpotqa,0,14,2,remote,16,8,content_vs_punctuation,jaccard,0.7333721833721834,4,0.6998008935508936,0.7681186868686871
hotpotqa,0,14,2,remote,16,8,content_vs_punctuation,js_similarity,0.9935477863443241,4,0.9911885729570714,0.9959069997315767
hotpotqa,0,14,2,remote,16,8,content_vs_punctuation,spearman,0.9641811086813782,4,0.955041245235782,0.9765045885608084
hotpotqa,0,14,2,remote,16,8,content_vs_punctuation,top_mass_overlap,0.3777321786619723,4,0.3334096502454486,0.4189500682987273
hotpotqa,0,14,2,remote,16,8,content_vs_question,jaccard,0.8475420875420876,4,0.7718518518518518,0.9232323232323232
hotpotqa,0,14,2,remote,16,8,content_vs_question,js_similarity,0.9972284049997944,4,0.9937964853803885,0.9992570788695789
hotpotqa,0,14,2,remote,16,8,content_vs_question,spearman,0.9841948692764285,4,0.9662759190114997,0.9963842534160576
hotpotqa,0,14,2,remote,16,8,content_vs_question,top_mass_overlap,0.3702050687350107,4,0.2826786744549419,0.4577314630150795
hotpotqa,0,14,2,remote,16,8,fixed,jaccard,0.7477328227328228,4,0.6637341824841825,0.8184974747474748
hotpotqa,0,14,2,remote,16,8,fixed,js_similarity,0.9944216838065599,4,0.9926004238067567,0.995753028939127
hotpotqa,0,14,2,remote,16,8,fixed,spearman,0.9756134880982938,4,0.9654015285433668,0.9875352421405595
hotpotqa,0,14,2,remote,16,8,fixed,top_mass_overlap,0.3740776653867215,4,0.3192075522034429,0.44034715718589723
hotpotqa,0,14,2,remote,16,8,fixed_shared,retained_mass,0.3711333198218656,4,0.33124643513608887,0.4185923091912021
hotpotqa,0,14,2,remote,16,8,fixed_shared,retained_ratio,0.9966523010236653,4,0.9963711570825472,0.9968704371765498
hotpotqa,0,14,2,remote,16,8,idf_route,evidence_recall,0.12321428571428572,4,0.03571428571428571,0.2125
hotpotqa,0,14,2,remote,16,8,independent,retained_mass,0.3752907228809217,4,0.3349250320311194,0.4259698201900009
hotpotqa,0,14,2,remote,16,8,independent_upper,evidence_recall,0.1888392857142857,4,0.10267857142857142,0.275
hotpotqa,0,14,2,remote,16,8,lambda_0,coverage,0.37338219254331295,4,0.3342671764684292,0.4242509544005807
hotpotqa,0,14,2,remote,16,8,lambda_0.25,coverage,0.37399706191961424,4,0.333901600975849,0.42970761651405226
hotpotqa,0,14,2,remote,16,8,lambda_0.5,coverage,0.3740035410091974,4,0.33393436537121385,0.42469101054792074
hotpotqa,0,14,2,remote,16,8,lambda_0.75,coverage,0.37395712744916254,4,0.33394235978372916,0.4235872732114697
hotpotqa,0,14,2,remote,16,8,lambda_1,coverage,0.3468167946514587,4,0.31634869900857604,0.3825669784821024
hotpotqa,0,14,2,remote,16,8,learned_route,evidence_recall,0.12321428571428572,4,0.03571428571428571,0.2125
hotpotqa,0,14,2,remote,16,8,random,jaccard,0.16463432400932404,4,0.147514985014985,0.1860285547785548
hotpotqa,0,14,2,remote,16,8,random,js_similarity,0.6673418905834363,4,0.6041466623481346,0.7305371188187382
hotpotqa,0,14,2,remote,16,8,random,spearman,0.4533831813990923,4,0.3768825153025735,0.510896229136621
hotpotqa,0,14,2,remote,16,8,random,top_mass_overlap,0.24266928175347857,4,0.20907827620976605,0.2739522570045665
hotpotqa,0,14,2,remote,16,8,semantic,jaccard,0.7125388500388501,4,0.697654428904429,0.7410869512432012
hotpotqa,0,14,2,remote,16,8,semantic,js_similarity,0.9958759975069412,4,0.9945052461811325,0.99724674883275
hotpotqa,0,14,2,remote,16,8,semantic,spearman,0.9688251620089363,4,0.9655243655324538,0.9727864254788027
hotpotqa,0,14,2,remote,16,8,semantic,top_mass_overlap,0.3672084480058402,4,0.2874470732640475,0.4403528436087072
hotpotqa,0,14,2,remote,16,8,semantic_plus_supplement,retained_mass,0.37448585109370114,4,0.3343063784565063,0.42521807400346784
hotpotqa,0,14,2,remote,16,8,semantic_plus_supplement,retained_ratio,0.9970542086299057,4,0.9964415446038941,0.9975075728742138
hotpotqa,0,14,2,remote,16,8,semantic_shared,retained_mass,0.3743200711180108,4,0.3341191516187053,0.425017289381395
hotpotqa,0,14,2,remote,16,8,semantic_shared,retained_ratio,0.9964593347029915,4,0.9961432911415138,0.9967753782644693
hotpotqa,0,14,2,remote,32,4,all_route,evidence_recall,0.1125,4,0.0,0.225
hotpotqa,0,14,2,remote,32,4,boundary,jaccard,0.8937499999999998,4,0.8499999999999999,0.9249999999999999
hotpotqa,0,14,2,remote,32,4,boundary,js_similarity,0.9987603787306822,4,0.9975619143443916,0.999626608825676
hotpotqa,0,14,2,remote,32,4,boundary,spearman,0.9955826686494509,4,0.9928094254295552,0.9983559118693464
hotpotqa,0,14,2,remote,32,4,boundary,top_mass_overlap,0.4062713903840631,4,0.356120947515592,0.441308525390923
hotpotqa,0,14,2,remote,32,4,content_route,evidence_recall,0.1125,4,0.0,0.22499999999999998
hotpotqa,0,14,2,remote,32,4,content_vs_all,delta_pull,-0.00040222959670630886,4,-0.0007477966684777008,-6.568183442849263e-05
hotpotqa,0,14,2,remote,32,4,content_vs_negation,jaccard,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,32,4,content_vs_negation,js_similarity,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,32,4,content_vs_negation,spearman,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,32,4,content_vs_negation,top_mass_overlap,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,32,4,content_vs_number,jaccard,0.7589285714285714,4,0.7145833333333333,0.7970238095238095
hotpotqa,0,14,2,remote,32,4,content_vs_number,js_similarity,0.994503471234659,4,0.9906919684904987,0.9976418321089766
hotpotqa,0,14,2,remote,32,4,content_vs_number,spearman,0.9702189851431834,4,0.9617844444127541,0.9790436488480316
hotpotqa,0,14,2,remote,32,4,content_vs_number,top_mass_overlap,0.4014265139121562,4,0.34032553853467107,0.4598378704395145
hotpotqa,0,14,2,remote,32,4,content_vs_pronoun,jaccard,0.7773809523809523,4,0.7503943452380952,0.7952380952380951
hotpotqa,0,14,2,remote,32,4,content_vs_pronoun,js_similarity,0.9940366482403276,4,0.9915171355198549,0.9963825232507795
hotpotqa,0,14,2,remote,32,4,content_vs_pronoun,spearman,0.9633752415909562,4,0.9483938147565012,0.9754776343728983
hotpotqa,0,14,2,remote,32,4,content_vs_pronoun,top_mass_overlap,0.47420469601638615,4,0.3604224883019924,0.5879869037307799
hotpotqa,0,14,2,remote,32,4,content_vs_punctuation,jaccard,0.8553571428571427,4,0.8190476190476189,0.8916666666666667
hotpotqa,0,14,2,remote,32,4,content_vs_punctuation,js_similarity,0.9934457749306514,4,0.9892146747005276,0.9963848833181069
hotpotqa,0,14,2,remote,32,4,content_vs_punctuation,spearman,0.9735807033216648,4,0.9610673698701212,0.9823053339374717
hotpotqa,0,14,2,remote,32,4,content_vs_punctuation,top_mass_overlap,0.43130637740250677,4,0.40605783567298204,0.46191790816374123
hotpotqa,0,14,2,remote,32,4,content_vs_question,jaccard,0.7678787878787879,4,0.6545454545454545,0.8466666666666667
hotpotqa,0,14,2,remote,32,4,content_vs_question,js_similarity,0.9982196282666788,4,0.9967541441423619,0.9994767920114882
hotpotqa,0,14,2,remote,32,4,content_vs_question,spearman,0.9832384140579375,4,0.962273566579023,0.9957827231075809
hotpotqa,0,14,2,remote,32,4,content_vs_question,top_mass_overlap,0.38864989115884807,4,0.2718305793223959,0.522024870257486
hotpotqa,0,14,2,remote,32,4,fixed,jaccard,0.8479166666666667,4,0.7999999999999999,0.8916666666666666
hotpotqa,0,14,2,remote,32,4,fixed,js_similarity,0.993768623109715,4,0.9912027994887805,0.9965517704078998
hotpotqa,0,14,2,remote,32,4,fixed,spearman,0.9706189667362886,4,0.9567404045220801,0.9842768863761853
hotpotqa,0,14,2,remote,32,4,fixed,top_mass_overlap,0.41438710503280163,4,0.3471188850235194,0.47806106484495103
hotpotqa,0,14,2,remote,32,4,fixed_shared,retained_mass,0.3685068452984789,4,0.3286832435633582,0.4161768542382763
hotpotqa,0,14,2,remote,32,4,fixed_shared,retained_ratio,0.9979271321427109,4,0.9975236772262531,0.9983294159529441
hotpotqa,0,14,2,remote,32,4,idf_route,evidence_recall,0.1125,4,0.0,0.225
hotpotqa,0,14,2,remote,32,4,independent,retained_mass,0.37237873653919595,4,0.33206564035255315,0.4231196542867144
hotpotqa,0,14,2,remote,32,4,independent_upper,evidence_recall,0.15416666666666667,4,0.05,0.23354166666666648
hotpotqa,0,14,2,remote,32,4,lambda_0,coverage,0.37117081320494394,4,0.3311000670329597,0.4315596739294085
hotpotqa,0,14,2,remote,32,4,lambda_0.25,coverage,0.37157911472037297,4,0.3302989831823845,0.42187452846524304
hotpotqa,0,14,2,remote,32,4,lambda_0.5,coverage,0.37158772951743824,4,0.33137812887938367,0.42187512620170314
hotpotqa,0,14,2,remote,32,4,lambda_0.75,coverage,0.3714910963030775,4,0.33066487064536115,0.4222642721617088
hotpotqa,0,14,2,remote,32,4,lambda_1,coverage,0.3450319737459653,4,0.3133524297739416,0.3773119058193905
hotpotqa,0,14,2,remote,32,4,learned_route,evidence_recall,0.1125,4,0.0,0.22499999999999998
hotpotqa,0,14,2,remote,32,4,random,jaccard,0.12410714285714285,4,0.07790922619047619,0.1574404761904762
hotpotqa,0,14,2,remote,32,4,random,js_similarity,0.6287990218368548,4,0.6037314406600625,0.6511048565584565
hotpotqa,0,14,2,remote,32,4,random,spearman,0.397362033947425,4,0.37709964066841073,0.42135655236955705
hotpotqa,0,14,2,remote,32,4,random,top_mass_overlap,0.23249511144240387,4,0.1948647438257467,0.2803047861671075
hotpotqa,0,14,2,remote,32,4,semantic,jaccard,0.8395833333333333,4,0.7791666666666666,0.8999999999999999
hotpotqa,0,14,2,remote,32,4,semantic,js_similarity,0.9957794534838948,4,0.9934160458632164,0.9981428611045732
hotpotqa,0,14,2,remote,32,4,semantic,spearman,0.982574260086737,4,0.9745567006671165,0.9915734351234351
hotpotqa,0,14,2,remote,32,4,semantic,top_mass_overlap,0.41283309378195554,4,0.36760573915671557,0.4438240278977901
hotpotqa,0,14,2,remote,32,4,semantic_plus_supplement,retained_mass,0.3731599202598873,4,0.3326728388225507,0.4241379004667555
hotpotqa,0,14,2,remote,32,4,semantic_plus_supplement,retained_ratio,1.003056328605593,4,1.0003128736580191,1.0047113000582846
hotpotqa,0,14,2,remote,32,4,semantic_shared,retained_mass,0.3718272067993964,4,0.3315601471868148,0.42253207448147784
hotpotqa,0,14,2,remote,32,4,semantic_shared,retained_ratio,0.9979878589242535,4,0.99781252598974,0.998210634128635
hotpotqa,0,14,2,remote,32,8,all_route,evidence_recall,0.35138888888888886,4,0.2361111111111111,0.5125
hotpotqa,0,14,2,remote,32,8,boundary,jaccard,0.938888888888889,4,0.9125000000000001,0.9694444444444444
hotpotqa,0,14,2,remote,32,8,boundary,js_similarity,0.9987603787306822,4,0.9975619143443916,0.999626608825676
hotpotqa,0,14,2,remote,32,8,boundary,spearman,0.9955826686494509,4,0.9928094254295553,0.9983559118693464
hotpotqa,0,14,2,remote,32,8,boundary,top_mass_overlap,0.6075023615267128,4,0.5436265165917575,0.6801965152844787
hotpotqa,0,14,2,remote,32,8,content_route,evidence_recall,0.35138888888888886,4,0.2361111111111111,0.5234374999999996
hotpotqa,0,14,2,remote,32,8,content_vs_all,delta_pull,-0.0006581422050043837,4,-0.0010904646470335315,-0.00022581976297523582
hotpotqa,0,14,2,remote,32,8,content_vs_negation,jaccard,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,32,8,content_vs_negation,js_similarity,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,32,8,content_vs_negation,spearman,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,32,8,content_vs_negation,top_mass_overlap,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,32,8,content_vs_number,jaccard,0.8137834387834388,4,0.7956585081585081,0.8319083694083695
hotpotqa,0,14,2,remote,32,8,content_vs_number,js_similarity,0.994503471234659,4,0.9913651103603414,0.9976418321089766
hotpotqa,0,14,2,remote,32,8,content_vs_number,spearman,0.9702189851431834,4,0.9617844444127541,0.9790436488480316
hotpotqa,0,14,2,remote,32,8,content_vs_number,top_mass_overlap,0.6046184500280236,4,0.5060494770295918,0.6776226578014237
hotpotqa,0,14,2,remote,32,8,content_vs_pronoun,jaccard,0.8027923465423465,4,0.7490190365190366,0.8565656565656568
hotpotqa,0,14,2,remote,32,8,content_vs_pronoun,js_similarity,0.9940366482403276,4,0.9916907732298756,0.9963825232507795
hotpotqa,0,14,2,remote,32,8,content_vs_pronoun,spearman,0.9633752415909562,4,0.9494052488565202,0.9738227380946943
hotpotqa,0,14,2,remote,32,8,content_vs_pronoun,top_mass_overlap,0.656712842406705,4,0.5454496345482767,0.7679760502651334
hotpotqa,0,14,2,remote,32,8,content_vs_punctuation,jaccard,0.8647095959595961,4,0.8422979797979798,0.8897095959595961
hotpotqa,0,14,2,remote,32,8,content_vs_punctuation,js_similarity,0.9934457749306514,4,0.9900691637020795,0.9964173605837231
hotpotqa,0,14,2,remote,32,8,content_vs_punctuation,spearman,0.9735807033216648,4,0.9610673698701212,0.9823053339374717
hotpotqa,0,14,2,remote,32,8,content_vs_punctuation,top_mass_overlap,0.6012500759679824,4,0.5586843625642359,0.6443013304378837
hotpotqa,0,14,2,remote,32,8,content_vs_question,jaccard,0.8901579901579901,4,0.849002849002849,0.9643771043771043
hotpotqa,0,14,2,remote,32,8,content_vs_question,js_similarity,0.9982196282666788,4,0.9969624645218692,0.9994767920114883
hotpotqa,0,14,2,remote,32,8,content_vs_question,spearman,0.9832384140579375,4,0.9624018124394611,0.9957827231075809
hotpotqa,0,14,2,remote,32,8,content_vs_question,top_mass_overlap,0.627473356845704,4,0.4972478246146983,0.8186038434505463
hotpotqa,0,14,2,remote,32,8,fixed,jaccard,0.8337752525252526,4,0.757449494949495,0.8972222222222224
hotpotqa,0,14,2,remote,32,8,fixed,js_similarity,0.993768623109715,4,0.9913109836852583,0.9961059987158898
hotpotqa,0,14,2,remote,32,8,fixed,spearman,0.9706189667362886,4,0.9534361354702567,0.9842768863761853
hotpotqa,0,14,2,remote,32,8,fixed,top_mass_overlap,0.6101819192990661,4,0.5313984318636358,0.6830725522828284
hotpotqa,0,14,2,remote,32,8,fixed_shared,retained_mass,0.5664847266830687,4,0.5198117104541187,0.6206180219345047
hotpotqa,0,14,2,remote,32,8,fixed_shared,retained_ratio,0.9984431496331387,4,0.9981421316367743,0.998744167629503
hotpotqa,0,14,2,remote,32,8,idf_route,evidence_recall,0.35138888888888886,4,0.23246527777777778,0.5125
hotpotqa,0,14,2,remote,32,8,independent,retained_mass,0.5711589323286416,4,0.5238828123612244,0.6336715539009065
hotpotqa,0,14,2,remote,32,8,independent_upper,evidence_recall,0.45694444444444443,4,0.29166666666666663,0.6833333333333335
hotpotqa,0,14,2,remote,32,8,lambda_0,coverage,0.5695871505159147,4,0.5225900290951722,0.6263899658253742
hotpotqa,0,14,2,remote,32,8,lambda_0.25,coverage,0.5701575087424315,4,0.5212118041837153,0.626662206782235
hotpotqa,0,14,2,remote,32,8,lambda_0.5,coverage,0.5701958148544812,4,0.5196590390765197,0.6266760421485181
hotpotqa,0,14,2,remote,32,8,lambda_0.75,coverage,0.5701868274425349,4,0.5231453162717059,0.6266399322698513
hotpotqa,0,14,2,remote,32,8,lambda_1,coverage,0.5404110946722798,4,0.50220777271457,0.5844890070674845
hotpotqa,0,14,2,remote,32,8,learned_route,evidence_recall,0.35138888888888886,4,0.2361111111111111,0.5125
hotpotqa,0,14,2,remote,32,8,random,jaccard,0.2236815268065268,4,0.18719509657009656,0.25260836385836377
hotpotqa,0,14,2,remote,32,8,random,js_similarity,0.6287990218368548,4,0.606493187115253,0.6511048565584565
hotpotqa,0,14,2,remote,32,8,random,spearman,0.397362033947425,4,0.37939473518517475,0.4213565523695571
hotpotqa,0,14,2,remote,32,8,random,top_mass_overlap,0.3420932645967696,4,0.29281303283642046,0.3810067439917475
hotpotqa,0,14,2,remote,32,8,semantic,jaccard,0.84614898989899,4,0.7953914141414142,0.9055555555555554
hotpotqa,0,14,2,remote,32,8,semantic,js_similarity,0.9957794534838948,4,0.9934160458632164,0.9981428611045732
hotpotqa,0,14,2,remote,32,8,semantic,spearman,0.982574260086737,4,0.9745567006671165,0.9905918195063576
hotpotqa,0,14,2,remote,32,8,semantic,top_mass_overlap,0.6060489127412438,4,0.5602391292341053,0.6477089282125235
hotpotqa,0,14,2,remote,32,8,semantic_plus_supplement,retained_mass,0.5705275662725212,4,0.5215449412278038,0.6270076599799924
hotpotqa,0,14,2,remote,32,8,semantic_plus_supplement,retained_ratio,0.9984808741395031,4,0.99822773704963,0.9986348789958736
hotpotqa,0,14,2,remote,32,8,semantic_shared,retained_mass,0.5705169569710472,4,0.5233475632965565,0.6384621560859041
hotpotqa,0,14,2,remote,32,8,semantic_shared,retained_ratio,0.9984531770789151,4,0.9982000441420569,0.9986226566935816
hotpotqa,0,14,2,remote,64,4,all_route,evidence_recall,0.2583333333333333,4,0.21250000000000002,0.31249999999999994
hotpotqa,0,14,2,remote,64,4,boundary,jaccard,0.9562499999999999,4,0.9249999999999999,0.9875
hotpotqa,0,14,2,remote,64,4,boundary,js_similarity,0.9996804570505097,4,0.9994795896597353,0.9998228967927707
hotpotqa,0,14,2,remote,64,4,boundary,spearman,0.9965463960432873,4,0.9944315184444581,0.997790060506435
hotpotqa,0,14,2,remote,64,4,boundary,top_mass_overlap,0.5368185588158667,4,0.5020674304105341,0.557429070584476
hotpotqa,0,14,2,remote,64,4,content_route,evidence_recall,0.2583333333333333,4,0.21250000000000002,0.3
hotpotqa,0,14,2,remote,64,4,content_vs_all,delta_pull,-8.886430917470444e-05,4,-0.00014383984137312204,-3.3888776976286815e-05
hotpotqa,0,14,2,remote,64,4,content_vs_negation,jaccard,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,64,4,content_vs_negation,js_similarity,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,64,4,content_vs_negation,spearman,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,64,4,content_vs_negation,top_mass_overlap,1.0,1,1.0,1.0
hotpotqa,0,14,2,remote,64,4,content_vs_number,jaccard,0.8589285714285714,4,0.8285714285714285,0.8982142857142856
hotpotqa,0,14,2,remote,64,4,content_vs_number,js_similarity,0.9957476711230608,4,0.9933623759770007,0.9972735718944947
hotpotqa,0,14,2,remote,64,4,content_vs_number,spearman,0.9733167422337657,4,0.9648210126044949,0.9818124718630366
hotpotqa,0,14,2,remote,64,4,content_vs_number,top_mass_overlap,0.6140223701284933,4,0.5745238191448152,0.6567752173037402
hotpotqa,0,14,2,remote,64,4,content_vs_pronoun,jaccard,0.9083333333333332,4,0.8666666666666666,0.95
hotpotqa,0,14,2,remote,64,4,content_vs_pronoun,js_similarity,0.9978197404756948,4,0.9968520811988675,0.9984609199118335
hotpotqa,0,14,2,remote,64,4,content_vs_pronoun,spearman,0.9855672616736655,4,0.9791302675201318,0.992874096413175
hotpotqa,0,14,2,remote,64,4,content_vs_pronoun,top_mass_overlap,0.5897500663995743,4,0.5226241922937334,0.6612740540876985
hotpotqa,0,14,2,remote,64,4,content_vs_punctuation,jaccard,0.8574404761904761,4,0.8124999999999999,0.8999999999999999
hotpotqa,0,14,2,remote,64,4,content_vs_punctuation,js_similarity,0.9974516728151954,4,0.9964112443524895,0.9984921012779016
hotpotqa,0,14,2,remote,64,4,content_vs_punctuation,spearman,0.9830851176274304,4,0.979746625177012,0.986729651529855
hotpotqa,0,14,2,remote,64,4,content_vs_punctuation,top_mass_overlap,0.6054403954185545,4,0.5353417890146375,0.6600010613910854
hotpotqa,0,14,2,remote,64,4,content_vs_question,jaccard,0.8951515151515151,4,0.8,0.9818181818181818
hotpotqa,0,14,2,remote,64,4,content_vs_question,js_similarity,0.9937304768153576,4,0.9829967557029602,0.999420290810336
hotpotqa,0,14,2,remote,64,4,content_vs_question,spearman,0.9919950943140019,4,0.9858624725828531,0.9977694278256076
hotpotqa,0,14,2,remote,64,4,content_vs_question,top_mass_overlap,0.6343452154235406,4,0.4899059380997311,0.8357668230123817
hotpotqa,0,14,2,remote,64,4,fixed,jaccard,0.8312499999999999,4,0.7958333333333332,0.8895833333333334
hotpotqa,0,14,2,remote,64,4,fixed,js_similarity,0.9982486435598612,4,0.9977266998027008,0.9988537897661145
hotpotqa,0,14,2,remote,64,4,fixed,spearman,0.9788128964020487,4,0.970783519707135,0.9861847012600652
hotpotqa,0,14,2,remote,64,4,fixed,top_mass_overlap,0.5355467128101736,4,0.48870135086472144,0.58295838534832
hotpotqa,0,14,2,remote,64,4,fixed_shared,retained_mass,0.5620366562177366,4,0.5136210374481828,0.6162869482872567
hotpotqa,0,14,2,remote,64,4,fixed_shared,retained_ratio,0.9992759960027102,4,0.9991704002447914,0.9994243000976144
hotpotqa,0,14,2,remote,64,4,idf_route,evidence_recall,0.2583333333333333,4,0.21250000000000002,0.3125
