layer,head,region,content_minus_function,ci_low,ci_high,documents,ci_excludes_zero,permutation_p_value,fdr_q_value,fdr_significant_0.05
1,17,remote_middle_mass,0.007637260110431363,-0.006236954898087553,0.02346206147061862,8,False,0.421875,0.6538284132841329,False
1,17,sink_block_mass,9.31058075671805e-06,-2.7276908783171533e-05,4.02386115765727e-05,8,False,0.609375,0.7814885496183206,False
1,18,recent_mass,-0.01777700695327722,-0.04586851548377069,0.008119786447324235,8,False,0.3125,0.5324543610547667,False
1,18,remote_middle_mass,0.017728887552925073,-0.007631400623618496,0.04612534449729236,8,False,0.3046875,0.5266203703703703,False
1,18,sink_block_mass,4.812095159522831e-05,-0.00048046202442195,0.0005986799986691511,8,False,0.8828125,0.9470785440613027,False
1,19,recent_mass,0.010197301599731104,-0.015755779620532623,0.03807344230278914,8,False,0.5234375,0.7243616144975288,False
1,19,remote_middle_mass,-0.010214163278384097,-0.0379264038544556,0.015423505607418725,8,False,0.5234375,0.7243616144975288,False
1,19,sink_block_mass,1.686433901815993e-05,-8.203323859111838e-05,0.0001152939942597296,8,False,0.75,0.8725761772853186,False
1,20,recent_mass,-0.019814492122665672,-0.035932953345862315,-0.003172858578118048,8,True,0.078125,0.22551546391752578,False
1,20,remote_middle_mass,0.019754785859753765,0.002520746399735296,0.03578196426519298,8,True,0.078125,0.22551546391752578,False
1,20,sink_block_mass,5.9700360948722816e-05,-1.2058229826767147e-05,0.00013398679300499275,8,False,0.171875,0.36550632911392406,False
1,21,recent_mass,-0.0001648183752148702,-0.009205172600490641,0.00850389367185967,8,False,0.984375,1.0,False
1,21,remote_middle_mass,-0.002539226783795173,-0.011675495483949723,0.007068584991890822,8,False,0.625,0.7954545454545454,False
1,21,sink_block_mass,0.0027040424532466744,0.0008947273594607434,0.005079831280863728,8,True,0.03125,0.13125,False
1,22,recent_mass,-0.008788603174226195,-0.02067016489560396,0.0030636993744708923,8,False,0.203125,0.4081937799043062,False
1,22,remote_middle_mass,0.008438302899906484,-0.0036168524816441935,0.020263764524711868,8,False,0.2109375,0.41691176470588237,False
1,22,sink_block_mass,0.0003503006772448122,2.759507510425316e-05,0.0006654352924352523,8,True,0.0703125,0.20944148936170212,False
1,23,recent_mass,0.02640185031308774,-0.005444435808377449,0.05547860235286575,8,False,0.140625,0.3158422459893048,False
1,23,remote_middle_mass,-0.026001164508395205,-0.054256327927979006,0.0048087526393856515,8,False,0.1328125,0.3048155737704918,False
1,23,sink_block_mass,-0.0004006802522582631,-0.0013618557961151423,0.0005945645293572075,8,False,0.4609375,0.6816681338028169,False
1,24,recent_mass,0.015492162249717355,-0.030063186555247094,0.058149616272772243,8,False,0.6015625,0.7814885496183206,False
1,24,remote_middle_mass,-0.015049439923996648,-0.055460042845961205,0.02941464847097061,8,False,0.609375,0.7814885496183206,False
1,24,sink_block_mass,-0.0004427258216228216,-0.0014593371641651194,0.0006339435837413778,8,False,0.4921875,0.703125,False
1,25,recent_mass,-0.0007423116489109483,-0.022367349857943725,0.020026084801171296,8,False,0.96875,0.9972426470588235,False
1,25,remote_middle_mass,6.418123960648392e-05,-0.020609310660190634,0.021102353493939022,8,False,0.9921875,1.0,False
1,25,sink_block_mass,0.0006781320192890996,-6.501507919264224e-05,0.0014635323597621454,8,False,0.15625,0.3391472868217054,False
1,26,recent_mass,0.007716071216848294,-0.0063438431091583005,0.021247674975582956,8,False,0.328125,0.546875,False
1,26,remote_middle_mass,-0.008241327848579366,-0.021649850830352813,0.005175527666453384,8,False,0.3125,0.5324543610547667,False
