layer,block_index,content_minus_function,ci_low,ci_high,documents,ci_excludes_zero,permutation_p_value,fdr_q_value,fdr_significant_0.05,key_start,key_end
1,84,7.083709591979259e-05,-3.734063235310849e-05,0.0001614287014430197,8,False,0.2109375,0.47619047619047616,False,10752,10880
1,85,5.393241937759583e-05,-4.418317433377161e-05,0.00014187464701359177,8,False,0.3203125,0.5823863636363636,False,10880,11008
1,86,-1.8527014598978555e-05,-0.0002199210174820118,0.00016359947740911563,8,False,0.890625,0.9484193011647255,False,11008,11136
1,87,0.0002886446443791062,-5.550616460739063e-05,0.0005511346655068907,8,False,0.1328125,0.38288288288288286,False,11136,11264
1,88,8.30772165862938e-06,-7.085477753480084e-05,8.956714887031497e-05,8,False,0.84375,0.9302325581395349,False,11264,11392
1,89,9.443356276594452e-05,-2.8130152060512694e-05,0.00020938782403422747,8,False,0.203125,0.4626334519572954,False,11392,11520
1,90,-4.3753786003632405e-05,-0.00017517501233871167,7.90890698371102e-05,8,False,0.53125,0.748898678414097,False,11520,11648
1,91,4.51811476502496e-05,-0.00013569800818960512,0.00022207220184152345,8,False,0.6328125,0.805168986083499,False,11648,11776
1,92,0.00018509313195780612,-7.302083933287287e-06,0.0003424708190916222,8,False,0.125,0.37383177570093457,False,11776,11904
1,93,1.4592167866512695e-05,-7.03208058866788e-05,9.43310810593793e-05,8,False,0.7421875,0.8739650413983441,False,11904,12032
1,94,-4.367342280138899e-05,-0.00020356610493533426,8.215100475342489e-05,8,False,0.5625,0.7700534759358288,False,12032,12160
1,95,9.13068683260032e-05,-9.276366925426176e-05,0.0002587615885033311,8,False,0.3671875,0.625,False,12160,12288
1,96,-2.5593437898894145e-05,-0.00015719753573336694,8.773794885369196e-05,8,False,0.734375,0.871177015755329,False,12288,12416
1,97,1.927738268879981e-05,-4.3919582954949244e-05,7.493970592578646e-05,8,False,0.578125,0.7789473684210526,False,12416,12544
1,98,-3.6215082797580456e-05,-0.00016042752066858126,7.63696441077245e-05,8,False,0.5625,0.7700534759358288,False,12544,12672
1,99,-2.591876387336592e-05,-9.721099673465565e-05,3.4412575331770345e-05,8,False,0.578125,0.7789473684210526,False,12672,12800
1,100,-3.108605551341509e-05,-0.0001371371944167885,7.173769921101178e-05,8,False,0.625,0.7984031936127745,False,12800,12928
1,101,0.0001401249974607076,-5.04029139446127e-05,0.00029993382400934725,8,False,0.1484375,0.4051172707889126,False,12928,13056
1,102,4.319859265398366e-05,-9.94096371051903e-06,0.00010105884722549376,8,False,0.21875,0.4827586206896552,False,13056,13184
1,103,2.7351858146228776e-06,-0.00020575067089597,0.00021277596362045427,8,False,0.984375,0.9936908517350158,False,13184,13312
1,104,5.874029661221986e-05,-0.00010009659837264788,0.0002116995375329552,8,False,0.5,0.7289293849658315,False,13312,13440
1,105,-3.998252510383372e-05,-0.00014586822714947307,7.379431820607369e-05,8,False,0.5234375,0.7486033519553073,False,13440,13568
1,106,8.524953626510591e-05,-0.00012431273232110327,0.0002542753129470423,8,False,0.4375,0.6862745098039216,False,13568,13696
1,107,-3.0187578633988042e-05,-0.00015629524897995198,0.00010663573590978467,8,False,0.640625,0.8094768015794669,False,13696,13824
1,108,-4.7864062946210745e-05,-0.00021132407957696062,0.00011488294496159357,8,False,0.6015625,0.7905544147843943,False,13824,13952
1,109,-4.663826319746913e-06,-0.00011875869096037838,0.0001099835750033831,8,False,0.84375,0.9302325581395349,False,13952,14080
1,110,6.724818341920301e-05,-0.00013476764774151664,0.0002532806865353169,8,False,0.546875,0.7608695652173914,False,14080,14208
1,111,2.054042070251226e-05,-0.00011682434145004828,0.00013904386485920182,8,False,0.8046875,0.9074889867841409,False,14208,14336
1,112,9.824262095096297e-06,-9.120544066068403e-05,0.00010872494816947204,8,False,0.8671875,0.9414758269720102,False,14336,14464
1,113,-4.950897059684007e-05,-0.00018369161162512298,8.962960782280742e-05,8,False,0.4921875,0.7258064516129032,False,14464,14592
1,114,1.0371718949282228e-05,-0.0001007584841568451,0.00012235619140846092,8,False,0.8671875,0.9414758269720102,False,14592,14720
1,115,0.00013199753419600982,-3.208508803664086e-05,0.00029690749309158916,8,False,0.171875,0.43052837573385516,False,14720,14848
1,116,0.00020790883235259584,-4.519862111769491e-05,0.0004555368913110148,8,False,0.1796875,0.4380952380952381,False,14848,14976
1,117,1.532801629264746e-05,-0.0002218227446476131,0.0002463503156914785,8,False,0.921875,0.9624796084828712,False,14976,15104
1,118,0.00019907806717739266,-7.913765465689484e-05,0.0004688991437768713,8,False,0.234375,0.5,False,15104,15232
1,119,-3.350746980378312e-05,-0.00014575168148381516,9.233817548943795e-05,8,False,0.6171875,0.797979797979798,False,15232,15360
1,120,6.82950702648056e-05,-0.00010574834960384286,0.0002403368320949242,8,False,0.484375,0.7217694994179278,False,15360,15488
1,121,0.00016080516633205292,-0.00012350925002927544,0.0004627582773844353,8,False,0.34375,0.6027397260273972,False,15488,15616
1,122,-0.00013380796930641758,-0.0006551800870549813,0.00042543113621699123,8,False,0.6640625,0.8252427184466019,False,15616,15744
1,123,0.00047057881642349254,6.489903378309502e-05,0.00098279301904492,8,True,0.0625,0.28776978417266186,False,15744,15872
1,124,0.00038324642727645994,-5.0870458459361985e-05,0.0007877938516013838,8,False,0.140625,0.391304347826087,False,15872,16000
1,125,0.00017460748295127382,-0.0004270770108453681,0.0007594799598601098,8,False,0.6015625,0.7905544147843943,False,16000,16128
1,126,-0.00025957420681139553,-0.0018781127763717303,0.0016763929520758375,8,False,0.8203125,0.9186351706036745,False,16128,16256
1,127,-0.0016558672912623251,-0.010873249932659416,0.006867765854500593,8,False,0.7578125,0.886654478976234,False,16256,16320
2,0,0.0007248010087080124,0.00010288668601295993,0.0013343528827920365,8,True,0.0859375,0.3235294117647059,False,0,128
2,1,0.00022377604100166378,4.965694821004431e-05,0.00043488191605659074,8,True,0.046875,0.26666666666666666,False,128,256
2,2,5.190853325574813e-05,-0.00011621347994583746,0.00027049957017071235,8,False,0.765625,0.8876811594202898,False,256,384
2,3,2.167148727520783e-05,-0.000259233082595405,0.0002512744247879457,8,False,0.875,0.9467455621301775,False,384,512
2,4,0.00012538804499316722,-3.513584595683783e-05,0.0003157813187218201,8,False,0.2734375,0.546875,False,512,640
2,5,5.683097019117968e-05,-8.657869979485086e-05,0.00023351319213835728,8,False,0.53125,0.748898678414097,False,640,768
2,6,0.00013034116170536336,-4.0514561542427316e-05,0.00032684811191207664,8,False,0.2421875,0.5081967213114754,False,768,896
2,7,-0.00011256691462451076,-0.0003942036028722015,0.0001670105679259381,8,False,0.4921875,0.7258064516129032,False,896,1024
2,8,0.00016980036527183275,-0.00014910371594542657,0.00046973952712743734,8,False,0.3515625,0.6089309878213802,False,1024,1152
2,9,2.3327046624029414e-05,-9.602037002155923e-05,0.00014100317799427132,8,False,0.7890625,0.8977777777777778,False,1152,1280
2,10,0.00011735255690421581,-3.5320810608868204e-05,0.0002945165452910799,8,False,0.2890625,0.5530642750373692,False,1280,1408
2,11,5.2836582327502984e-05,-3.725097976278564e-05,0.00014575038783905733,8,False,0.328125,0.5898876404494382,False,1408,1536
2,12,2.3675004251590283e-05,-5.582741036730848e-05,0.00013189934247087113,8,False,0.796875,0.9018567639257294,False,1536,1664
2,13,-5.420622373762381e-05,-0.0002111516499793802,0.00012220314930697,8,False,0.5234375,0.7486033519553073,False,1664,1792
2,14,-1.025991617497509e-05,-6.556388119306373e-05,5.207183300763342e-05,8,False,0.78125,0.8936550491510277,False,1792,1920
2,15,2.8198639015035714e-05,-9.187887423987745e-05,0.00014522522660453515,8,False,0.640625,0.8094768015794669,False,1920,2048
2,16,5.062945545902559e-05,-2.6176732759938625e-05,0.0001314666742651929,8,False,0.3046875,0.5652173913043478,False,2048,2176
2,17,2.1848407032901943e-05,-0.0001037504184681858,0.00016510707199293007,8,False,0.8046875,0.9074889867841409,False,2176,2304
2,18,0.00012777566522268827,3.581776141580059e-05,0.00021815992113182234,8,True,0.046875,0.26666666666666666,False,2304,2432
2,19,-9.068037878963935e-05,-0.0003253147372752112,0.0002167299659360958,8,False,0.5625,0.7700534759358288,False,2432,2560
2,20,0.00030342079138701245,5.2774315169658024e-05,0.0006103338537225502,8,True,0.0625,0.28776978417266186,False,2560,2688
2,21,0.00011689937236365695,4.125380215125774e-06,0.00024169382828690517,8,True,0.125,0.37383177570093457,False,2688,2816
2,22,0.00013266932248015995,2.858806682278978e-06,0.000274834060927396,8,True,0.171875,0.43052837573385516,False,2816,2944
2,23,-1.0189953383796355e-05,-0.0001785951156225962,0.00016072058702431603,8,False,0.8828125,0.947986577181208,False,2944,3072
2,24,-3.512956124392602e-05,-9.945165820186738e-05,2.4396993676773244e-05,8,False,0.359375,0.6166219839142091,False,3072,3200
2,25,0.00014701469569130589,-1.6909149269295258e-05,0.0003141408677678854,8,False,0.15625,0.4106776180698152,False,3200,3328
2,26,-4.9602595551685106e-05,-0.0001581191655988485,7.208480065362518e-05,8,False,0.4453125,0.692588092345079,False,3328,3456
2,27,0.00015806669738947663,6.0918679017506476e-05,0.00025534447730915283,8,True,0.03125,0.22727272727272727,False,3456,3584
2,28,8.304172961266483e-05,-1.9511493098252947e-05,0.00020618044282897405,8,False,0.2578125,0.5263157894736842,False,3584,3712
2,29,-5.413029754146537e-05,-0.00020883315171002837,0.00011643421517216258,8,False,0.5546875,0.7667386609071274,False,3712,3840
2,30,0.00012006231863258678,7.908871209239519e-06,0.00023503656733508157,8,True,0.078125,0.31347962382445144,False,3840,3968
2,31,-5.5804105410638344e-05,-0.00025098654480585773,0.00014217279966499365,8,False,0.6171875,0.797979797979798,False,3968,4096
2,32,-1.7041906258572067e-05,-0.00017760189930865635,0.00011429687179396065,8,False,0.84375,0.9302325581395349,False,4096,4224
2,33,9.744980928232579e-05,1.1403177652639858e-05,0.000177151705597671,8,True,0.0703125,0.30612244897959184,False,4224,4352
2,34,2.1876685802823986e-05,-2.3883665369219494e-05,7.157452401466711e-05,8,False,0.421875,0.6716417910447762,False,4352,4480
2,35,1.9118942919320615e-05,-5.275852171024002e-05,9.312985731444957e-05,8,False,0.65625,0.8195121951219512,False,4480,4608
2,36,2.6246120213215432e-05,-5.7135467405977937e-05,0.00011894077748065048,8,False,0.6484375,0.816125860373648,False,4608,4736
2,37,6.3576266242759e-05,-8.05356792593803e-06,0.0001404065013432666,8,False,0.171875,0.43052837573385516,False,4736,4864
2,38,-8.235115120816856e-06,-9.496272469339978e-05,9.310130270343055e-05,8,False,0.890625,0.9484193011647255,False,4864,4992
2,39,9.672478193564979e-05,1.1041171718233703e-05,0.00019409255281750535,8,True,0.078125,0.31347962382445144,False,4992,5120
2,40,8.701040953456316e-05,2.851499225926715e-06,0.00017402021808264633,8,True,0.1328125,0.38288288288288286,False,5120,5248
2,41,0.00014666745373858448,6.803221559809146e-05,0.00022736029569041393,8,True,0.0078125,0.14925373134328357,False,5248,5376
2,42,0.0001793026782212751,7.444958139298102e-05,0.000303051297676669,8,True,0.015625,0.16806722689075632,False,5376,5504
2,43,4.0981513396969244e-05,-4.662800217605009e-05,0.00013221623851354336,8,False,0.390625,0.648508430609598,False,5504,5632
2,44,0.00012984914691024243,4.6320923057028955e-06,0.000273719220437739,8,True,0.15625,0.4106776180698152,False,5632,5760
2,45,2.9666365185447064e-05,-3.394328576401984e-05,0.00010777816695736805,8,False,0.5625,0.7700534759358288,False,5760,5888
2,46,3.657301022350664e-05,-2.870718313397491e-05,0.00012226157068379013,8,False,0.5,0.7289293849658315,False,5888,6016
2,47,7.548549571168895e-05,-2.394784164502282e-05,0.00020373264418077505,8,False,0.296875,0.5621301775147929,False,6016,6144
2,48,-3.886124021093291e-05,-0.00013739711450118966,8.040593972724016e-05,8,False,0.53125,0.748898678414097,False,6144,6272
2,49,-2.1576162822005917e-06,-4.893526323271043e-05,3.365111979791e-05,8,False,0.9609375,0.9800796812749004,False,6272,6400
2,50,-0.000124267703354624,-0.00023153173586529873,-2.652590244023839e-05,8,True,0.0703125,0.30612244897959184,False,6400,6528
2,51,2.1859794379077135e-05,-4.06063723873701e-05,8.1756599740907e-05,8,False,0.53125,0.748898678414097,False,6528,6656
2,52,-2.5380482705427635e-05,-8.200146301647892e-05,3.758876439389579e-05,8,False,0.4609375,0.7040572792362768,False,6656,6784
2,53,-1.0004138253096669e-05,-7.466711472151989e-05,6.212710112795885e-05,8,False,0.78125,0.8936550491510277,False,6784,6912
2,54,-2.3863984339337414e-06,-6.12909567632514e-05,5.743212990173661e-05,8,False,0.921875,0.9624796084828712,False,6912,7040
2,55,1.9217218349897898e-05,-4.82908320591244e-05,9.28311352557751e-05,8,False,0.6640625,0.8252427184466019,False,7040,7168
2,56,2.3333313052711495e-05,-3.7126199212018284e-05,8.976385800832663e-05,8,False,0.5390625,0.755750273822563,False,7168,7296
2,57,2.337028696722883e-06,-6.651979772116472e-05,8.396254555435468e-05,8,False,0.9609375,0.9800796812749004,False,7296,7424
2,58,4.803151121458355e-05,-6.32521100348814e-05,0.0001512320879800402,8,False,0.453125,0.7004830917874396,False,7424,7552
2,59,3.319579468466589e-05,-4.576348390079873e-05,0.00013031142508744824,8,False,0.6015625,0.7905544147843943,False,7552,7680
2,60,0.00020793774328564598,8.633400396089919e-05,0.00037530866134549316,8,True,0.015625,0.16806722689075632,False,7680,7808
2,61,0.00014017077869222624,6.828744769337065e-05,0.00022316000974821298,8,True,0.0078125,0.14925373134328357,False,7808,7936
2,62,7.659808857785321e-05,5.512918336200087e-06,0.0001638804544585465,8,True,0.109375,0.35175879396984927,False,7936,8064
2,63,0.00012810763266072234,3.982511724650076e-05,0.0002366911493803613,8,True,0.03125,0.22727272727272727,False,8064,8192
2,64,7.04150251539179e-05,-2.756691825170407e-05,0.0001802293339050272,8,False,0.2734375,0.546875,False,8192,8320
2,65,2.1157520829985803e-05,-4.186999334585262e-05,7.577789498648548e-05,8,False,0.5234375,0.7486033519553073,False,8320,8448
2,66,8.639990244048234e-05,-1.2052645630998594e-05,0.00018970424648748744,8,False,0.1875,0.4436229205175601,False,8448,8576
2,67,-1.8299133513170553e-05,-7.784872724439871e-05,4.587148233374682e-05,8,False,0.59375,0.7905544147843943,False,8576,8704
2,68,6.679511848461066e-05,1.590550197531377e-06,0.00013116643416305007,8,True,0.1171875,0.36231884057971014,False,8704,8832
2,69,4.389467990740193e-05,-1.4792694138904982e-05,0.00010667789162413564,8,False,0.234375,0.5,False,8832,8960
2,70,0.0001734770956892286,7.246545566757628e-05,0.0002834410914910149,8,True,0.0078125,0.14925373134328357,False,8960,9088
2,71,3.9831081109295053e-05,-8.390598100519108e-05,0.00018111004341696044,8,False,0.6015625,0.7905544147843943,False,9088,9216
2,72,0.00014289678895096749,-1.996916694665371e-05,0.0003572343462153421,8,False,0.1875,0.4436229205175601,False,9216,9344
2,73,0.0001575567948581584,7.061440649509067e-06,0.00030611666201651105,8,True,0.109375,0.35175879396984927,False,9344,9472
2,74,4.077038344856156e-05,-7.069043137560753e-05,0.00013885819188594887,8,False,0.4921875,0.7258064516129032,False,9472,9600
2,75,1.9602628245980595e-05,-0.0002546519153085305,0.00024322530163814514,8,False,0.8515625,0.936426116838488,False,9600,9728
2,76,2.187403266858297e-05,-0.0002099861042428444,0.0002748413270918424,8,False,0.8671875,0.9414758269720102,False,9728,9856
2,77,-1.4844773498919614e-05,-0.0002017475838082462,0.00016368365161674756,8,False,0.859375,0.9414758269720102,False,9856,9984
2,78,0.00016588877135222154,4.28543736953457e-05,0.0002966236694429753,8,True,0.0546875,0.2777777777777778,False,9984,10112
2,79,3.150260668436717e-05,-5.039751760605956e-05,0.00014544779332730656,8,False,0.75,0.8807339449541285,False,10112,10240
2,80,7.33315048568783e-05,-5.79464823197704e-06,0.00014908716267187684,8,False,0.125,0.37383177570093457,False,10240,10368
2,81,8.526059658317732e-05,-0.00017386517311133084,0.0003272258131627124,8,False,0.53125,0.748898678414097,False,10368,10496
2,82,0.0003925068136697951,8.688353378207347e-05,0.000682815386505242,8,True,0.078125,0.31347962382445144,False,10496,10624
2,83,0.00017187943546294402,-2.5722963069003088e-05,0.0003149591840194526,8,False,0.109375,0.35175879396984927,False,10624,10752
2,84,0.00023375147847086404,4.8436289510970287e-05,0.00043072684227283273,8,True,0.078125,0.31347962382445144,False,10752,10880
2,85,0.0001824635387755712,2.0712920920343226e-05,0.00034320573646672345,8,True,0.0859375,0.3235294117647059,False,10880,11008
2,86,3.596494875355075e-05,-0.00012656030097347047,0.00019061953242395928,8,False,0.6875,0.8437200383509108,False,11008,11136
2,87,0.00017755010509646447,-9.248696660309243e-05,0.00045576277079202116,8,False,0.2734375,0.546875,False,11136,11264
2,88,2.487406787231723e-05,-9.667422104151555e-05,0.00015521640045449182,8,False,0.7109375,0.8576814326107446,False,11264,11392
2,89,0.00016582935378062872,9.70948754115431e-06,0.00035391360669247265,8,True,0.1171875,0.36231884057971014,False,11392,11520
2,90,-7.700415400860761e-07,-9.586927614819594e-05,0.00011996863418769438,8,False,0.9921875,0.997643362136685,False,11520,11648
2,91,0.00012363420423106366,-8.406272743390238e-05,0.0003442476385958175,8,False,0.375,0.631578947368421,False,11648,11776
2,92,0.0001130221406384757,-0.00010596314559019065,0.0003178146942475393,8,False,0.3515625,0.6089309878213802,False,11776,11904
2,93,0.00024702712552217884,5.546517847354092e-05,0.00043640763613631917,8,True,0.0625,0.28776978417266186,False,11904,12032
2,94,0.00011974750727931297,-7.077475742644612e-05,0.000291988742363938,8,False,0.2578125,0.5263157894736842,False,12032,12160
2,95,0.00027964669851119706,4.288627573611277e-05,0.0005344183386268725,8,True,0.078125,0.31347962382445144,False,12160,12288
2,96,0.00013308201354858136,6.921313067124405e-05,0.00019905432696465863,8,True,0.0078125,0.14925373134328357,False,12288,12416
2,97,0.00010173287091224444,-2.1320223108575633e-05,0.00022793087085695997,8,False,0.1796875,0.4380952380952381,False,12416,12544
2,98,9.8082916111635e-05,-1.644001744759248e-05,0.00022273488762576788,8,False,0.1953125,0.45454545454545453,False,12544,12672
2,99,0.00016308359035416688,3.5984357901658464e-05,0.00030261555147050067,8,True,0.0546875,0.2777777777777778,False,12672,12800
2,100,5.04502796676134e-05,-7.318075816604113e-05,0.00017426727847414834,8,False,0.53125,0.748898678414097,False,12800,12928
2,101,-4.1550041222175745e-05,-0.00016638638055833,9.081380234809757e-05,8,False,0.5546875,0.7667386609071274,False,12928,13056
2,102,1.2934120121267515e-05,-6.994750206929376e-05,0.00010099135393611147,8,False,0.734375,0.871177015755329,False,13056,13184
2,103,0.000240438557794799,5.216850920735001e-05,0.0004358125699202766,8,True,0.078125,0.31347962382445144,False,13184,13312
2,104,0.0005013915346952189,0.00017840094433176396,0.0008717613048950034,8,True,0.0234375,0.2054794520547945,False,13312,13440
2,105,0.0003629708942966081,2.1646749663676136e-05,0.0006898992800615458,8,True,0.0859375,0.3235294117647059,False,13440,13568
2,106,0.00036872910163450836,-2.0596589734050335e-05,0.0008183972685789348,8,False,0.15625,0.4106776180698152,False,13568,13696
2,107,0.0001055845857570179,-6.949518446992101e-05,0.00028020391351089066,8,False,0.3125,0.5738880918220947,False,13696,13824
2,108,0.00015856979872706388,-9.81913061076907e-05,0.0004567393182451483,8,False,0.40625,0.6607369758576874,False,13824,13952
2,109,0.00018488668555287715,-3.3830286768842565e-05,0.00038056000665446013,8,False,0.140625,0.391304347826087,False,13952,14080
2,110,0.00042766978402422975,1.6169002646398848e-05,0.0009345609387668473,8,True,0.1328125,0.38288288288288286,False,14080,14208
2,111,0.00010894268270629775,-0.00033234495378508904,0.0004491280498363007,8,False,0.625,0.7984031936127745,False,14208,14336
2,112,0.00021481219585194446,5.266226191140736e-05,0.0003704322047080422,8,True,0.046875,0.26666666666666666,False,14336,14464
2,113,0.0001758890855655126,6.555053563283866e-07,0.00036399558172596166,8,True,0.125,0.37383177570093457,False,14464,14592
2,114,0.000266265146381695,7.472622598451837e-05,0.00047706011508805266,8,True,0.0390625,0.25,False,14592,14720
2,115,0.00012621534977837634,-0.0003409707192595692,0.0005691774420704949,8,False,0.6171875,0.797979797979798,False,14720,14848
2,116,0.0005412073095629856,0.00027067666852618707,0.0007992532809293681,8,True,0.0234375,0.2054794520547945,False,14848,14976
2,117,0.00035345320289263996,6.000708915876839e-06,0.0007556009717551598,8,True,0.1484375,0.4051172707889126,False,14976,15104
2,118,0.0004114779877572856,0.00014721523530402834,0.0007528406548660408,8,True,0.0078125,0.14925373134328357,False,15104,15232
2,119,0.0004899681031332834,9.700376416843471e-05,0.0008482813490110047,8,True,0.0625,0.28776978417266186,False,15232,15360
2,120,0.0005841769737807228,0.0001258649380379128,0.0011201954694639844,8,True,0.0703125,0.30612244897959184,False,15360,15488
2,121,0.00016044363483316837,-0.00034246124084083324,0.000635411395522893,8,False,0.5625,0.7700534759358288,False,15488,15616
2,122,0.00031883180283522137,-0.00046708683304736353,0.0009954564891891482,8,False,0.4453125,0.692588092345079,False,15616,15744
2,123,0.0014447401374943838,0.00036771016004642966,0.0025262077679239865,8,True,0.0625,0.28776978417266186,False,15744,15872
2,124,0.0018545751563737434,0.00045401739197093843,0.0033770828346809845,8,True,0.0625,0.28776978417266186,False,15872,16000
2,125,0.002819240420725382,0.0011152121004502887,0.0045303961512929425,8,True,0.03125,0.22727272727272727,False,16000,16128
2,126,0.004975137882787573,0.0012489358327708476,0.008521766168978057,8,True,0.046875,0.26666666666666666,False,16128,16256
2,127,-0.02524981999496874,-0.04422415760479859,-0.005786842232053195,8,True,0.0625,0.28776978417266186,False,16256,16320
4,0,0.013786947124703894,0.0014542988903963453,0.024687622683311317,8,True,0.078125,0.31347962382445144,False,0,128
4,1,0.0001600690848525526,8.59515409477753e-05,0.00023330230713594475,8,True,0.0078125,0.14925373134328357,False,128,256
4,2,0.00010582689344641658,-0.00012143299774805036,0.0002676501122036388,8,False,0.359375,0.6166219839142091,False,256,384
4,3,9.590279484773912e-05,2.610524972256497e-05,0.00015890550923627648,8,True,0.0390625,0.25,False,384,512
4,4,6.105669042060077e-05,-7.67558106687564e-05,0.00015380491493213402,8,False,0.40625,0.6607369758576874,False,512,640
4,5,0.0001711590368633323,9.23280310694641e-05,0.00024730608704054944,8,True,0.015625,0.16806722689075632,False,640,768
4,6,0.00024717272681427216,8.841178038293314e-05,0.0004126890371341141,8,True,0.0234375,0.2054794520547945,False,768,896
4,7,0.00011011176595792457,-1.5304515349085266e-05,0.00025200139089213877,8,False,0.1796875,0.4380952380952381,False,896,1024
4,8,0.0001100884897872744,-7.06177088708536e-06,0.00020107611234131963,8,False,0.1171875,0.36231884057971014,False,1024,1152
4,9,3.122574250944236e-05,-3.61600518478914e-05,9.312796823958979e-05,8,False,0.390625,0.648508430609598,False,1152,1280
4,10,4.289551027014124e-05,-0.0001268825714866651,0.00019853801672589842,8,False,0.6953125,0.8476190476190476,False,1280,1408
4,11,5.989892847282929e-05,4.342351666131648e-06,0.0001141083406924021,8,True,0.109375,0.35175879396984927,False,1408,1536
4,12,-0.00013286312476668523,-0.0005421987466529255,0.00011753496459347037,8,False,0.890625,0.9484193011647255,False,1536,1664
4,13,-0.00019319366790447923,-0.000794852615338063,0.00033236387934009023,8,False,0.578125,0.7789473684210526,False,1664,1792
4,14,2.996984262850498e-05,-4.9024244162594857e-05,0.00010400727135983263,8,False,0.5,0.7289293849658315,False,1792,1920
4,15,-0.0001959175173991777,-0.00044743356385818053,1.873876451342043e-05,8,False,0.203125,0.4626334519572954,False,1920,2048
4,16,7.290943914504691e-05,1.5561787805875117e-05,0.0001349547204066748,8,True,0.078125,0.31347962382445144,False,2048,2176
4,17,6.193116807876504e-05,-2.0902387140158792e-05,0.00017815541847030975,8,False,0.375,0.631578947368421,False,2176,2304
4,18,-2.8963422855458138e-05,-0.00011088826961062597,4.459217215005788e-05,8,False,0.53125,0.748898678414097,False,2304,2432
4,19,5.8365114156685435e-05,1.2370202405783735e-05,0.00010698834257594163,8,True,0.0625,0.28776978417266186,False,2432,2560
4,20,5.7570636750634966e-05,-1.1657142070383277e-05,0.00015072139344399007,8,False,0.2578125,0.5263157894736842,False,2560,2688
4,21,-0.00016178847194210356,-0.0006995630489868224,0.00016287231934229072,8,False,0.953125,0.9791332263242376,False,2688,2816
4,22,0.00020327374157712834,1.275011065815609e-05,0.0005040006084078592,8,True,0.0859375,0.3235294117647059,False,2816,2944
4,23,1.6724137540760625e-05,-7.381722245811287e-05,0.00011492006933253345,8,False,0.8125,0.913081650570676,False,2944,3072
4,24,1.1134602830187714e-05,-9.516504521536913e-05,0.00012913250086523517,8,False,0.8984375,0.9527754763877382,False,3072,3200
4,25,8.143107984008055e-05,-7.799907986122862e-05,0.00024771874957084546,8,False,0.421875,0.6716417910447762,False,3200,3328
4,26,1.6431169219192806e-05,-3.055253235198453e-05,6.149129513380792e-05,8,False,0.515625,0.7424071991001124,False,3328,3456
4,27,1.0131801521362351e-05,-4.824576972487999e-05,6.754537344128963e-05,8,False,0.7734375,0.8918918918918919,False,3456,3584
4,28,6.219613646733297e-05,-7.451843924662229e-06,0.00012921005003351817,8,False,0.1484375,0.4051172707889126,False,3584,3712
4,29,4.8437286811528165e-05,-7.517201375275846e-06,9.418235908877984e-05,8,False,0.1015625,0.34759358288770054,False,3712,3840
4,30,-1.5143435647893411e-05,-6.274253813624961e-05,3.1368882067077015e-05,8,False,0.609375,0.7934893184130214,False,3840,3968
4,31,-6.385057132738295e-05,-0.00019267389475156524,5.1958577325044006e-05,8,False,0.3515625,0.6089309878213802,False,3968,4096
4,32,-9.783841141907162e-05,-0.00021366314818445034,-2.429444144786987e-05,8,True,0.03125,0.22727272727272727,False,4096,4224
4,33,-5.5864400460553396e-05,-0.00019226318202397033,5.2431301531641845e-05,8,False,0.5,0.7289293849658315,False,4224,4352
4,34,-0.00019304034933842557,-0.0007466686383404459,0.00013837392199477825,8,False,0.8828125,0.947986577181208,False,4352,4480
4,35,-0.00012483173637643249,-0.0004938686622487331,0.0001251483711889465,8,False,0.7109375,0.8576814326107446,False,4480,4608
4,36,-7.539850935522194e-05,-0.00017437773280394505,2.5259583544348568e-05,8,False,0.203125,0.4626334519572954,False,4608,4736
4,37,-0.00015726523230535474,-0.000515478320025528,4.146269664530101e-05,8,False,0.765625,0.8876811594202898,False,4736,4864
4,38,0.00011980027364275636,-0.00010320056650088804,0.0004124130355688223,8,False,0.5859375,0.7836990595611285,False,4864,4992
4,39,8.150651455614893e-05,-6.357124468410771e-06,0.000220448538662764,8,False,0.265625,0.5371248025276462,False,4992,5120
4,40,-0.00017768972746674052,-0.000509796278093424,5.403198455623077e-05,8,False,0.3046875,0.5652173913043478,False,5120,5248
4,41,-8.597902818376034e-06,-0.00010963109658142879,9.948237751344757e-05,8,False,0.921875,0.9624796084828712,False,5248,5376
4,42,1.4804208780982976e-05,-6.94615641174757e-05,9.456604710172062e-05,8,False,0.765625,0.8876811594202898,False,5376,5504
4,43,0.00010905721609427965,-3.4120113660385864e-05,0.0003509683159763557,8,False,0.609375,0.7934893184130214,False,5504,5632
4,44,2.3986572440080926e-05,-5.392823617912236e-05,0.00010094306084188884,8,False,0.6015625,0.7905544147843943,False,5632,5760
4,45,1.511483246698012e-05,-7.37977106591327e-05,0.00011071460125765182,8,False,0.7890625,0.8977777777777778,False,5760,5888
4,46,-3.1188523652204105e-05,-0.0002222332250255612,0.00011539722747875451,8,False,0.8359375,0.9302325581395349,False,5888,6016
4,47,4.157318080182398e-05,-4.091139524754826e-05,0.00016024800988048094,8,False,0.625,0.7984031936127745,False,6016,6144
4,48,-5.775103305624815e-06,-0.00012374847481134838,0.00011145825149299902,8,False,0.9609375,0.9800796812749004,False,6144,6272
4,49,-1.9861828052742943e-05,-9.699688640105923e-05,7.263387590264575e-05,8,False,0.6875,0.8437200383509108,False,6272,6400
